GEOID,B13016_001E,B13016_002E,B13016_003E,B13016_004E,B13016_005E,B13016_006E,B13016_007E,B13016_008E,B13016_009E,B13016_010E,B13016_011E,B13016_012E,B13016_013E,B13016_014E,B13016_015E,B13016_016E,B13016_017E
37179020401,1790.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1734.0,222.0,341.0,164.0,126.0,153.0,157.0,571.0
37179020403,1018.0,62.0,0.0,0.0,8.0,0.0,42.0,12.0,0.0,956.0,170.0,153.0,104.0,140.0,114.0,92.0,183.0
37179020405,356.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,337.0,23.0,14.0,0.0,97.0,121.0,48.0,34.0
37179020406,1056.0,79.0,0.0,46.0,0.0,33.0,0.0,0.0,0.0,977.0,457.0,83.0,97.0,11.0,149.0,56.0,124.0
37179020501,1292.0,71.0,0.0,24.0,34.0,0.0,0.0,13.0,0.0,1221.0,193.0,58.0,232.0,159.0,177.0,172.0,230.0
37179020502,763.0,60.0,0.0,8.0,17.0,0.0,11.0,24.0,0.0,703.0,138.0,52.0,170.0,51.0,156.0,53.0,83.0
37179020601,1124.0,38.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0,1086.0,171.0,271.0,18.0,86.0,191.0,123.0,226.0
37179020602,1052.0,56.0,0.0,0.0,50.0,0.0,0.0,6.0,0.0,996.0,231.0,133.0,75.0,135.0,195.0,134.0,93.0
37179020701,2012.0,106.0,0.0,0.0,10.0,70.0,26.0,0.0,0.0,1906.0,516.0,753.0,140.0,42.0,154.0,118.0,183.0
37179020702,969.0,102.0,0.0,8.0,16.0,38.0,40.0,0.0,0.0,867.0,155.0,72.0,69.0,75.0,189.0,133.0,174.0
37179020800,1147.0,205.0,0.0,110.0,3.0,68.0,0.0,24.0,0.0,942.0,116.0,128.0,56.0,189.0,167.0,130.0,156.0
37179020901,1150.0,166.0,0.0,33.0,77.0,0.0,0.0,56.0,0.0,984.0,179.0,28.0,285.0,97.0,159.0,71.0,165.0
37179020902,1405.0,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1332.0,176.0,58.0,104.0,233.0,214.0,247.0,300.0
37179021004,1571.0,127.0,0.0,0.0,0.0,50.0,41.0,9.0,27.0,1444.0,268.0,144.0,19.0,132.0,130.0,254.0,497.0
37179021005,949.0,45.0,0.0,0.0,18.0,18.0,0.0,0.0,9.0,904.0,58.0,157.0,193.0,86.0,91.0,116.0,203.0
37179021006,1175.0,52.0,0.0,0.0,28.0,0.0,24.0,0.0,0.0,1123.0,200.0,70.0,106.0,20.0,155.0,181.0,391.0
37179021007,1774.0,35.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,1739.0,517.0,107.0,43.0,8.0,131.0,419.0,514.0
37179021009,1145.0,15.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1130.0,212.0,69.0,95.0,36.0,206.0,187.0,325.0
37179021012,1473.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1466.0,358.0,120.0,26.0,80.0,121.0,381.0,380.0
37179021013,2139.0,33.0,0.0,0.0,24.0,0.0,9.0,0.0,0.0,2106.0,239.0,297.0,135.0,218.0,230.0,577.0,410.0
37179021014,630.0,125.0,0.0,0.0,8.0,73.0,44.0,0.0,0.0,505.0,115.0,54.0,38.0,67.0,92.0,53.0,86.0
37179021015,900.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,888.0,86.0,53.0,93.0,99.0,116.0,185.0,256.0
37179021016,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,405.0,108.0,48.0,62.0,68.0,348.0,377.0
37179021017,1318.0,29.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,1289.0,204.0,108.0,0.0,97.0,191.0,294.0,395.0
37179021018,947.0,31.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,916.0,220.0,32.0,0.0,60.0,44.0,245.0,315.0
37179021019,1091.0,36.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,1055.0,192.0,128.0,0.0,71.0,186.0,137.0,341.0
37179021020,1014.0,40.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,974.0,189.0,33.0,91.0,90.0,111.0,259.0,201.0
37179021021,411.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,391.0,132.0,29.0,29.0,0.0,51.0,64.0,86.0
37181960100,674.0,52.0,32.0,0.0,20.0,0.0,0.0,0.0,0.0,622.0,78.0,85.0,119.0,40.0,57.0,90.0,153.0
37181960200,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,92.0,73.0,47.0,88.0,69.0,55.0,295.0
37181960300,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,158.0,138.0,167.0,105.0,15.0,207.0,188.0
37181960400,876.0,45.0,0.0,0.0,14.0,0.0,0.0,0.0,31.0,831.0,162.0,126.0,63.0,127.0,83.0,156.0,114.0
37181960500,846.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,806.0,76.0,278.0,96.0,79.0,195.0,18.0,64.0
37181960600,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,19.0,35.0,25.0,18.0,39.0,93.0,14.0
37181960700,1135.0,64.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,1071.0,175.0,91.0,333.0,219.0,119.0,106.0,28.0
37181960800,546.0,47.0,0.0,27.0,20.0,0.0,0.0,0.0,0.0,499.0,114.0,59.0,36.0,31.0,75.0,99.0,85.0
37181960901,992.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,949.0,133.0,174.0,223.0,84.0,40.0,128.0,167.0
37181960902,545.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,514.0,100.0,46.0,39.0,97.0,0.0,133.0,99.0
37181960903,850.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,92.0,51.0,105.0,131.0,93.0,154.0,203.0
37181961000,1013.0,53.0,0.0,0.0,3.0,0.0,0.0,50.0,0.0,960.0,123.0,10.0,147.0,165.0,171.0,176.0,168.0
37183050100,1407.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1399.0,28.0,245.0,574.0,176.0,196.0,94.0,86.0
37183050300,1203.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1185.0,0.0,158.0,600.0,206.0,105.0,9.0,107.0
37183050400,634.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,623.0,173.0,66.0,100.0,94.0,121.0,6.0,63.0
37183050500,1128.0,59.0,0.0,0.0,6.0,24.0,29.0,0.0,0.0,1069.0,123.0,40.0,78.0,354.0,183.0,78.0,213.0
37183050600,1169.0,79.0,0.0,0.0,0.0,35.0,44.0,0.0,0.0,1090.0,442.0,192.0,111.0,105.0,145.0,43.0,52.0
37183050700,777.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,775.0,44.0,127.0,136.0,226.0,87.0,73.0,82.0
37183050800,1660.0,95.0,17.0,0.0,69.0,9.0,0.0,0.0,0.0,1565.0,38.0,218.0,315.0,340.0,230.0,190.0,234.0
37183050900,1047.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1033.0,391.0,190.0,138.0,128.0,130.0,22.0,34.0
37183051000,862.0,54.0,0.0,0.0,8.0,19.0,27.0,0.0,0.0,808.0,11.0,127.0,215.0,240.0,51.0,76.0,88.0
37183051101,2370.0,22.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,2348.0,1577.0,516.0,83.0,14.0,110.0,15.0,33.0
37183051102,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.0,1540.0,302.0,13.0,27.0,9.0,3.0,12.0
37183051200,1802.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,1774.0,140.0,740.0,450.0,138.0,98.0,169.0,39.0
37183051400,2029.0,44.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,1985.0,110.0,655.0,395.0,183.0,113.0,150.0,379.0
37183051501,895.0,47.0,0.0,0.0,9.0,12.0,17.0,0.0,9.0,848.0,105.0,155.0,101.0,42.0,222.0,95.0,128.0
37183051502,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,75.0,172.0,114.0,117.0,85.0,41.0,109.0
37183051600,1029.0,107.0,0.0,0.0,0.0,81.0,0.0,8.0,18.0,922.0,92.0,77.0,87.0,214.0,121.0,87.0,244.0
37183051700,825.0,45.0,0.0,0.0,0.0,33.0,12.0,0.0,0.0,780.0,98.0,52.0,85.0,72.0,110.0,196.0,167.0
37183051800,1328.0,55.0,0.0,0.0,0.0,34.0,21.0,0.0,0.0,1273.0,58.0,78.0,158.0,253.0,201.0,316.0,209.0
37183051900,1176.0,81.0,0.0,13.0,48.0,14.0,6.0,0.0,0.0,1095.0,126.0,132.0,235.0,182.0,165.0,125.0,130.0
37183052001,1156.0,143.0,0.0,43.0,71.0,0.0,0.0,29.0,0.0,1013.0,93.0,205.0,151.0,81.0,168.0,115.0,200.0
37183052002,1272.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1242.0,128.0,52.0,255.0,201.0,217.0,219.0,170.0
37183052101,2050.0,94.0,37.0,0.0,31.0,26.0,0.0,0.0,0.0,1956.0,345.0,140.0,72.0,309.0,449.0,308.0,333.0
37183052102,1784.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1743.0,127.0,223.0,320.0,261.0,296.0,301.0,215.0
37183052303,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,162.0,931.0,168.0,168.0,97.0,21.0,18.0
37183052304,798.0,93.0,0.0,57.0,0.0,0.0,36.0,0.0,0.0,705.0,106.0,153.0,152.0,37.0,104.0,153.0,0.0
37183052305,516.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,493.0,0.0,188.0,154.0,83.0,52.0,0.0,16.0
37183052306,512.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,496.0,0.0,185.0,44.0,166.0,18.0,10.0,73.0
37183052307,2257.0,35.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,2222.0,72.0,990.0,529.0,132.0,50.0,343.0,106.0
37183052401,3140.0,115.0,0.0,0.0,0.0,58.0,57.0,0.0,0.0,3025.0,721.0,1157.0,469.0,277.0,150.0,101.0,150.0
37183052404,1144.0,17.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,1127.0,191.0,371.0,188.0,79.0,89.0,108.0,101.0
37183052407,1170.0,122.0,0.0,0.0,66.0,42.0,8.0,6.0,0.0,1048.0,36.0,154.0,335.0,151.0,226.0,28.0,118.0
37183052408,1102.0,58.0,0.0,0.0,15.0,29.0,14.0,0.0,0.0,1044.0,100.0,441.0,148.0,82.0,143.0,65.0,65.0
37183052409,1669.0,52.0,0.0,25.0,27.0,0.0,0.0,0.0,0.0,1617.0,235.0,670.0,387.0,156.0,68.0,11.0,90.0
37183052410,347.0,42.0,0.0,0.0,29.0,13.0,0.0,0.0,0.0,305.0,29.0,57.0,26.0,110.0,18.0,25.0,40.0
37183052411,1880.0,95.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1785.0,43.0,464.0,568.0,171.0,186.0,126.0,227.0
37183052504,2209.0,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2151.0,40.0,134.0,649.0,252.0,398.0,349.0,329.0
37183052505,1271.0,99.0,0.0,16.0,19.0,14.0,50.0,0.0,0.0,1172.0,67.0,47.0,283.0,180.0,118.0,151.0,326.0
37183052506,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,18.0,84.0,45.0,42.0,80.0,47.0,58.0
37183052507,673.0,45.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,628.0,92.0,69.0,102.0,68.0,90.0,122.0,85.0
37183052508,840.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,824.0,73.0,166.0,206.0,37.0,86.0,92.0,164.0
37183052509,902.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,863.0,44.0,169.0,112.0,64.0,115.0,193.0,166.0
37183052601,695.0,31.0,0.0,0.0,0.0,13.0,18.0,0.0,0.0,664.0,122.0,24.0,75.0,63.0,122.0,127.0,131.0
37183052602,958.0,56.0,0.0,0.0,16.0,40.0,0.0,0.0,0.0,902.0,63.0,152.0,250.0,59.0,172.0,83.0,123.0
37183052603,958.0,40.0,0.0,0.0,9.0,22.0,0.0,0.0,9.0,918.0,59.0,93.0,327.0,186.0,71.0,68.0,114.0
37183052701,1569.0,149.0,28.0,0.0,84.0,0.0,37.0,0.0,0.0,1420.0,129.0,154.0,252.0,283.0,294.0,114.0,194.0
37183052704,1604.0,166.0,0.0,17.0,55.0,70.0,24.0,0.0,0.0,1438.0,239.0,53.0,423.0,139.0,165.0,196.0,223.0
37183052705,1430.0,184.0,0.0,0.0,0.0,155.0,29.0,0.0,0.0,1246.0,44.0,160.0,387.0,202.0,157.0,170.0,126.0
37183052706,1095.0,36.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,1059.0,84.0,225.0,74.0,240.0,171.0,85.0,180.0
37183052707,1625.0,250.0,0.0,104.0,123.0,23.0,0.0,0.0,0.0,1375.0,335.0,215.0,75.0,102.0,156.0,320.0,172.0
37183052801,1224.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1209.0,186.0,189.0,101.0,183.0,106.0,180.0,264.0
37183052802,1702.0,134.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,1568.0,208.0,167.0,307.0,407.0,190.0,138.0,151.0
37183052807,1860.0,88.0,0.0,0.0,76.0,0.0,12.0,0.0,0.0,1772.0,256.0,98.0,262.0,234.0,254.0,291.0,377.0
37183052809,672.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,666.0,142.0,71.0,75.0,94.0,59.0,124.0,101.0
37183052810,2420.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2408.0,228.0,25.0,294.0,367.0,240.0,386.0,868.0
37183052811,2471.0,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,2366.0,184.0,313.0,122.0,578.0,179.0,341.0,649.0
37183052812,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,64.0,43.0,93.0,37.0,75.0,139.0,299.0
37183052813,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,0.0,55.0,351.0,0.0,38.0,202.0,119.0
37183052814,898.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,880.0,101.0,81.0,195.0,72.0,147.0,151.0,133.0
37183052815,1490.0,96.0,0.0,33.0,30.0,0.0,33.0,0.0,0.0,1394.0,56.0,207.0,490.0,304.0,27.0,139.0,171.0
37183052816,2047.0,29.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,2018.0,296.0,316.0,114.0,469.0,116.0,211.0,496.0
37183052901,583.0,50.0,0.0,0.0,43.0,7.0,0.0,0.0,0.0,533.0,65.0,74.0,16.0,87.0,77.0,68.0,146.0
37183052902,2189.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2177.0,153.0,547.0,186.0,530.0,185.0,332.0,244.0
37183052903,757.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,741.0,85.0,76.0,37.0,108.0,113.0,139.0,183.0
37183052905,708.0,21.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,687.0,38.0,30.0,76.0,92.0,139.0,37.0,275.0
37183052906,1291.0,82.0,0.0,0.0,38.0,44.0,0.0,0.0,0.0,1209.0,222.0,213.0,143.0,64.0,127.0,210.0,230.0
37183053003,1658.0,83.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1575.0,99.0,186.0,356.0,393.0,101.0,173.0,267.0
37183053004,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,171.0,61.0,96.0,39.0,43.0,33.0,155.0
37183053005,753.0,42.0,0.0,0.0,0.0,16.0,26.0,0.0,0.0,711.0,123.0,71.0,27.0,27.0,142.0,150.0,171.0
37183053006,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,104.0,15.0,17.0,36.0,105.0,71.0,126.0
37183053007,531.0,76.0,0.0,0.0,21.0,36.0,19.0,0.0,0.0,455.0,66.0,35.0,49.0,29.0,66.0,93.0,117.0
37183053009,1766.0,171.0,0.0,0.0,78.0,71.0,22.0,0.0,0.0,1595.0,61.0,169.0,245.0,360.0,364.0,175.0,221.0
37183053010,981.0,26.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,955.0,66.0,95.0,58.0,260.0,171.0,25.0,280.0
37183053011,1393.0,236.0,0.0,0.0,115.0,54.0,67.0,0.0,0.0,1157.0,122.0,331.0,182.0,192.0,121.0,88.0,121.0
37183053105,1104.0,46.0,0.0,0.0,17.0,13.0,16.0,0.0,0.0,1058.0,203.0,53.0,89.0,156.0,198.0,110.0,249.0
37183053106,860.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,848.0,161.0,10.0,143.0,43.0,218.0,145.0,128.0
37183053109,2750.0,258.0,0.0,151.0,72.0,0.0,35.0,0.0,0.0,2492.0,352.0,240.0,405.0,157.0,409.0,420.0,509.0
37183053110,1414.0,68.0,0.0,0.0,14.0,37.0,17.0,0.0,0.0,1346.0,253.0,226.0,101.0,200.0,158.0,223.0,185.0
37183053111,1535.0,56.0,0.0,0.0,6.0,13.0,37.0,0.0,0.0,1479.0,333.0,160.0,123.0,158.0,245.0,237.0,223.0
37183053112,1232.0,37.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,1195.0,138.0,150.0,107.0,279.0,126.0,214.0,181.0
37183053113,1316.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1250.0,207.0,120.0,40.0,79.0,101.0,393.0,310.0
37183053114,1569.0,45.0,0.0,0.0,12.0,0.0,33.0,0.0,0.0,1524.0,152.0,120.0,209.0,170.0,194.0,336.0,343.0
37183053115,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,110.0,57.0,15.0,31.0,167.0,30.0,210.0
37183053202,1005.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,998.0,389.0,87.0,15.0,75.0,134.0,119.0,179.0
37183053203,2687.0,177.0,0.0,48.0,0.0,93.0,36.0,0.0,0.0,2510.0,296.0,235.0,129.0,438.0,248.0,502.0,662.0
37183053204,1539.0,79.0,0.0,0.0,55.0,20.0,4.0,0.0,0.0,1460.0,243.0,98.0,131.0,143.0,219.0,296.0,330.0
37183053205,1388.0,81.0,0.0,0.0,11.0,37.0,33.0,0.0,0.0,1307.0,185.0,83.0,224.0,243.0,209.0,139.0,224.0
37183053206,1310.0,82.0,0.0,18.0,0.0,64.0,0.0,0.0,0.0,1228.0,140.0,138.0,98.0,147.0,238.0,231.0,236.0
37183053208,2948.0,63.0,0.0,0.0,0.0,17.0,30.0,16.0,0.0,2885.0,407.0,73.0,126.0,322.0,618.0,768.0,571.0
37183053209,545.0,64.0,0.0,0.0,0.0,29.0,13.0,0.0,22.0,481.0,59.0,10.0,34.0,48.0,75.0,94.0,161.0
37183053210,1050.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,980.0,110.0,48.0,0.0,128.0,141.0,280.0,273.0
37183053211,2035.0,72.0,0.0,0.0,0.0,22.0,0.0,0.0,50.0,1963.0,307.0,177.0,149.0,211.0,375.0,308.0,436.0
37183053405,749.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,712.0,97.0,47.0,76.0,105.0,68.0,117.0,202.0
37183053408,867.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,854.0,166.0,31.0,55.0,32.0,83.0,245.0,242.0
37183053409,1491.0,134.0,0.0,0.0,18.0,50.0,66.0,0.0,0.0,1357.0,203.0,71.0,144.0,191.0,75.0,269.0,404.0
37183053410,1322.0,50.0,0.0,0.0,0.0,5.0,32.0,4.0,9.0,1272.0,328.0,26.0,31.0,79.0,144.0,389.0,275.0
37183053411,3622.0,216.0,0.0,0.0,59.0,66.0,60.0,31.0,0.0,3406.0,486.0,438.0,138.0,286.0,484.0,655.0,919.0
37183053415,1295.0,184.0,0.0,0.0,103.0,38.0,37.0,0.0,6.0,1111.0,192.0,74.0,119.0,89.0,205.0,154.0,278.0
37183053417,1305.0,37.0,0.0,0.0,0.0,22.0,15.0,0.0,0.0,1268.0,133.0,205.0,123.0,146.0,206.0,288.0,167.0
37183053419,954.0,17.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,937.0,148.0,60.0,333.0,62.0,105.0,69.0,160.0
37183053421,1425.0,136.0,0.0,66.0,0.0,57.0,13.0,0.0,0.0,1289.0,156.0,216.0,225.0,116.0,130.0,237.0,209.0
37183053422,525.0,28.0,0.0,0.0,0.0,15.0,5.0,0.0,8.0,497.0,88.0,21.0,42.0,48.0,58.0,145.0,95.0
37183053423,468.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,462.0,14.0,22.0,71.0,68.0,103.0,90.0,94.0
37183053424,1207.0,37.0,0.0,0.0,0.0,10.0,27.0,0.0,0.0,1170.0,150.0,142.0,68.0,52.0,69.0,389.0,300.0
37183053425,714.0,106.0,0.0,42.0,0.0,9.0,8.0,47.0,0.0,608.0,65.0,4.0,57.0,147.0,61.0,107.0,167.0
37183053426,1200.0,126.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,1074.0,120.0,120.0,68.0,72.0,237.0,288.0,169.0
37183053427,1235.0,35.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,1200.0,215.0,178.0,193.0,154.0,135.0,135.0,190.0
37183053428,3300.0,117.0,0.0,0.0,0.0,51.0,66.0,0.0,0.0,3183.0,859.0,150.0,111.0,232.0,717.0,592.0,522.0
37183053429,517.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,497.0,45.0,15.0,87.0,38.0,135.0,107.0,70.0
37183053430,1182.0,77.0,0.0,0.0,31.0,0.0,32.0,0.0,14.0,1105.0,195.0,171.0,128.0,22.0,74.0,220.0,295.0
37183053431,1132.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1115.0,48.0,24.0,249.0,149.0,297.0,159.0,189.0
37183053432,693.0,67.0,0.0,0.0,12.0,37.0,18.0,0.0,0.0,626.0,95.0,60.0,85.0,84.0,137.0,118.0,47.0
37183053433,1863.0,350.0,0.0,0.0,0.0,328.0,0.0,22.0,0.0,1513.0,427.0,67.0,95.0,71.0,233.0,340.0,280.0
37183053434,1038.0,46.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,992.0,128.0,78.0,39.0,85.0,147.0,321.0,194.0
37183053435,948.0,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,890.0,39.0,25.0,109.0,246.0,206.0,120.0,145.0
37183053436,723.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,678.0,116.0,18.0,116.0,138.0,36.0,91.0,163.0
37183053505,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,192.0,54.0,41.0,105.0,128.0,130.0,130.0
37183053506,1177.0,52.0,0.0,0.0,0.0,32.0,20.0,0.0,0.0,1125.0,135.0,120.0,83.0,102.0,95.0,303.0,287.0
37183053507,673.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,665.0,53.0,86.0,115.0,160.0,54.0,84.0,113.0
37183053509,989.0,35.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,954.0,119.0,134.0,20.0,121.0,138.0,218.0,204.0
37183053512,1825.0,67.0,0.0,0.0,13.0,54.0,0.0,0.0,0.0,1758.0,86.0,248.0,422.0,166.0,376.0,199.0,261.0
37183053513,1036.0,115.0,0.0,29.0,26.0,13.0,47.0,0.0,0.0,921.0,66.0,118.0,110.0,191.0,107.0,167.0,162.0
37183053516,969.0,30.0,0.0,5.0,9.0,0.0,16.0,0.0,0.0,939.0,99.0,178.0,134.0,86.0,115.0,136.0,191.0
37183053517,1388.0,66.0,0.0,12.0,25.0,8.0,21.0,0.0,0.0,1322.0,327.0,133.0,97.0,203.0,140.0,257.0,165.0
37183053518,1081.0,42.0,0.0,0.0,0.0,8.0,15.0,0.0,19.0,1039.0,325.0,17.0,89.0,102.0,139.0,183.0,184.0
37183053519,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,47.0,38.0,236.0,200.0,171.0,96.0,187.0
37183053520,1860.0,170.0,0.0,25.0,0.0,51.0,94.0,0.0,0.0,1690.0,214.0,317.0,334.0,309.0,113.0,210.0,193.0
37183053521,835.0,64.0,9.0,11.0,0.0,22.0,8.0,14.0,0.0,771.0,129.0,221.0,38.0,42.0,117.0,79.0,145.0
37183053522,2077.0,175.0,0.0,0.0,75.0,78.0,22.0,0.0,0.0,1902.0,76.0,325.0,348.0,554.0,138.0,179.0,282.0
37183053523,1483.0,59.0,0.0,0.0,0.0,36.0,0.0,23.0,0.0,1424.0,180.0,265.0,114.0,124.0,137.0,337.0,267.0
37183053524,729.0,22.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,707.0,14.0,69.0,162.0,160.0,130.0,137.0,35.0
37183053525,837.0,48.0,0.0,0.0,11.0,14.0,0.0,23.0,0.0,789.0,95.0,68.0,47.0,82.0,116.0,250.0,131.0
37183053603,1133.0,44.0,0.0,14.0,0.0,20.0,0.0,10.0,0.0,1089.0,136.0,95.0,47.0,125.0,124.0,148.0,414.0
37183053604,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,209.0,101.0,33.0,70.0,147.0,101.0,300.0
37183053608,2345.0,200.0,0.0,36.0,12.0,54.0,32.0,48.0,18.0,2145.0,264.0,129.0,136.0,352.0,403.0,522.0,339.0
37183053609,403.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,368.0,14.0,138.0,88.0,53.0,44.0,17.0,14.0
37183053611,2367.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2359.0,416.0,148.0,271.0,286.0,377.0,353.0,508.0
37183053612,804.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,765.0,97.0,12.0,139.0,215.0,140.0,74.0,88.0
37183053613,1103.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1082.0,83.0,18.0,328.0,153.0,202.0,25.0,273.0
37183053614,728.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,662.0,56.0,98.0,103.0,19.0,35.0,128.0,223.0
37183053615,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0,83.0,318.0,308.0,300.0,289.0,281.0,85.0
37183053616,1228.0,73.0,0.0,10.0,0.0,39.0,24.0,0.0,0.0,1155.0,157.0,120.0,252.0,157.0,149.0,101.0,219.0
37183053617,3133.0,179.0,0.0,0.0,59.0,34.0,56.0,0.0,30.0,2954.0,502.0,117.0,154.0,527.0,508.0,682.0,464.0
37183053618,1581.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1537.0,58.0,101.0,286.0,302.0,428.0,175.0,187.0
37183053619,177.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,137.0,0.0,45.0,17.0,14.0,13.0,12.0,36.0
37183053620,2284.0,49.0,0.0,25.0,0.0,0.0,24.0,0.0,0.0,2235.0,345.0,365.0,257.0,202.0,262.0,411.0,393.0
37183053711,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,104.0,223.0,185.0,178.0,103.0,159.0,281.0
37183053712,485.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,461.0,33.0,26.0,92.0,67.0,46.0,99.0,98.0
