GEOID,B08101_001E,B08101_002E,B08101_003E,B08101_004E,B08101_005E,B08101_006E,B08101_007E,B08101_008E,B08101_009E,B08101_010E,B08101_011E,B08101_012E,B08101_013E,B08101_014E,B08101_015E,B08101_016E,B08101_017E,B08101_018E,B08101_019E,B08101_020E,B08101_021E,B08101_022E,B08101_023E,B08101_024E,B08101_025E,B08101_026E,B08101_027E,B08101_028E,B08101_029E,B08101_030E,B08101_031E,B08101_032E,B08101_033E,B08101_034E,B08101_035E,B08101_036E,B08101_037E,B08101_038E,B08101_039E,B08101_040E,B08101_041E,B08101_042E,B08101_043E,B08101_044E,B08101_045E,B08101_046E,B08101_047E,B08101_048E,B08101_049E,B08101_050E,B08101_051E,B08101_052E,B08101_053E,B08101_054E,B08101_055E,B08101_056E
37055970502,1694.0,91.0,112.0,413.0,389.0,236.0,248.0,205.0,1142.0,0.0,67.0,349.0,307.0,202.0,96.0,121.0,203.0,0.0,32.0,45.0,40.0,10.0,48.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,34.0,9.0,0.0,1.0,0.0,47.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,245.0,48.0,0.0,19.0,41.0,24.0,57.0,56.0
37055970601,3274.0,155.0,154.0,1385.0,743.0,282.0,368.0,187.0,2400.0,61.0,141.0,1042.0,601.0,189.0,258.0,108.0,430.0,78.0,10.0,162.0,140.0,34.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,3.0,51.0,0.0,21.0,11.0,5.0,77.0,16.0,0.0,49.0,0.0,5.0,0.0,7.0,276.0,0.0,0.0,81.0,2.0,33.0,99.0,61.0
37055970602,1144.0,9.0,82.0,530.0,191.0,173.0,80.0,79.0,912.0,4.0,75.0,447.0,94.0,173.0,53.0,66.0,177.0,5.0,7.0,69.0,77.0,0.0,11.0,8.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,28.0,0.0,0.0,9.0,3.0,0.0,16.0,0.0
37055990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37055990200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057060101,3036.0,26.0,494.0,1371.0,732.0,159.0,154.0,100.0,2598.0,26.0,389.0,1193.0,638.0,159.0,128.0,65.0,220.0,0.0,105.0,64.0,23.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,183.0,0.0,0.0,88.0,62.0,0.0,26.0,7.0
37057060103,1070.0,45.0,62.0,233.0,284.0,81.0,196.0,169.0,871.0,36.0,62.0,228.0,207.0,81.0,114.0,143.0,87.0,5.0,0.0,0.0,0.0,0.0,82.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,5.0,63.0,0.0,0.0,26.0
37057060104,2802.0,27.0,146.0,910.0,1024.0,370.0,230.0,95.0,2315.0,16.0,134.0,773.0,755.0,351.0,199.0,87.0,232.0,10.0,11.0,136.0,67.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,1.0,202.0,19.0,13.0,0.0
37057060201,2231.0,86.0,77.0,757.0,595.0,263.0,243.0,210.0,1725.0,58.0,77.0,537.0,582.0,160.0,200.0,111.0,150.0,0.0,0.0,85.0,13.0,41.0,0.0,11.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,32.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,103.0,7.0,0.0,2.0,0.0,21.0,0.0,73.0,207.0,0.0,0.0,119.0,0.0,30.0,43.0,15.0
37057060202,1057.0,55.0,102.0,395.0,136.0,173.0,119.0,77.0,970.0,49.0,102.0,338.0,122.0,163.0,119.0,77.0,55.0,0.0,0.0,41.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,22.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0
37057060203,3296.0,37.0,194.0,1496.0,779.0,377.0,280.0,133.0,2736.0,37.0,194.0,1277.0,646.0,360.0,126.0,96.0,242.0,0.0,0.0,85.0,98.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,272.0,0.0,0.0,134.0,35.0,17.0,70.0,16.0
37057060301,1866.0,22.0,25.0,699.0,566.0,205.0,262.0,87.0,1491.0,22.0,25.0,571.0,371.0,205.0,223.0,74.0,68.0,0.0,0.0,47.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,283.0,0.0,0.0,81.0,157.0,0.0,32.0,13.0
37057060302,2230.0,81.0,246.0,747.0,601.0,289.0,158.0,108.0,1677.0,63.0,119.0,633.0,405.0,252.0,97.0,108.0,287.0,18.0,35.0,42.0,167.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,207.0,0.0,44.0,72.0,29.0,12.0,50.0,0.0
37057060303,2024.0,34.0,166.0,658.0,617.0,241.0,215.0,93.0,1706.0,34.0,156.0,514.0,487.0,236.0,215.0,64.0,72.0,0.0,10.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,5.0,44.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,187.0,0.0,0.0,102.0,61.0,5.0,0.0,19.0
37057060304,1716.0,43.0,131.0,624.0,430.0,183.0,232.0,73.0,1562.0,8.0,124.0,608.0,391.0,183.0,175.0,73.0,97.0,35.0,0.0,10.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7.0,6.0,0.0,0.0,44.0,0.0
37057060400,2613.0,46.0,419.0,1021.0,568.0,377.0,113.0,69.0,2208.0,31.0,324.0,910.0,453.0,317.0,104.0,69.0,327.0,0.0,95.0,75.0,88.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,36.0,27.0,0.0,0.0,0.0
37057060500,2173.0,56.0,69.0,748.0,641.0,274.0,218.0,167.0,1757.0,56.0,69.0,649.0,455.0,224.0,178.0,126.0,261.0,0.0,0.0,82.0,116.0,50.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,17.0,70.0,0.0,40.0,28.0
37057060601,2028.0,54.0,159.0,1018.0,418.0,208.0,113.0,58.0,1643.0,29.0,148.0,763.0,358.0,189.0,103.0,53.0,246.0,25.0,0.0,158.0,50.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,11.0,74.0,10.0,11.0,10.0,0.0
37057060602,1537.0,0.0,48.0,804.0,349.0,144.0,131.0,61.0,1241.0,0.0,48.0,636.0,262.0,130.0,104.0,61.0,36.0,0.0,0.0,24.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,133.0,52.0,6.0,27.0,0.0
37057060700,2728.0,63.0,322.0,1144.0,584.0,291.0,244.0,80.0,2199.0,63.0,219.0,1016.0,377.0,200.0,244.0,80.0,283.0,0.0,103.0,120.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,58.0,0.0,0.0,8.0,50.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,86.0,69.0,0.0,0.0
37057060800,1297.0,15.0,60.0,725.0,227.0,93.0,136.0,41.0,935.0,15.0,60.0,504.0,161.0,93.0,71.0,31.0,147.0,0.0,0.0,138.0,9.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,21.0,0.0,18.0,0.0,27.0,0.0,0.0,0.0,8.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,83.0,28.0,0.0,38.0,0.0
37057060900,2240.0,193.0,399.0,774.0,410.0,264.0,138.0,62.0,1886.0,82.0,399.0,641.0,376.0,261.0,86.0,41.0,273.0,111.0,0.0,66.0,34.0,0.0,52.0,10.0,29.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
37057061000,2196.0,0.0,270.0,929.0,406.0,376.0,87.0,128.0,1817.0,0.0,261.0,718.0,365.0,278.0,67.0,128.0,359.0,0.0,9.0,206.0,31.0,93.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0
37057061101,1112.0,0.0,102.0,468.0,198.0,155.0,40.0,149.0,968.0,0.0,90.0,468.0,152.0,92.0,17.0,149.0,98.0,0.0,12.0,0.0,0.0,63.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
37057061102,1988.0,37.0,134.0,711.0,366.0,242.0,386.0,112.0,1491.0,15.0,65.0,496.0,272.0,191.0,340.0,112.0,319.0,0.0,0.0,184.0,66.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,69.0,8.0,28.0,28.0,0.0,0.0
37057061202,1222.0,58.0,125.0,390.0,290.0,116.0,91.0,152.0,1070.0,58.0,116.0,319.0,237.0,108.0,91.0,141.0,67.0,0.0,9.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,61.0,0.0,0.0,13.0,29.0,8.0,0.0,11.0
37057061203,1411.0,0.0,62.0,704.0,303.0,256.0,37.0,49.0,1158.0,0.0,45.0,587.0,209.0,245.0,37.0,35.0,119.0,0.0,17.0,17.0,74.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,100.0,20.0,0.0,0.0,14.0
37057061204,457.0,0.0,23.0,171.0,103.0,86.0,44.0,30.0,415.0,0.0,0.0,152.0,103.0,86.0,44.0,30.0,42.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057061300,959.0,50.0,32.0,408.0,212.0,72.0,132.0,53.0,586.0,0.0,23.0,178.0,188.0,39.0,108.0,50.0,289.0,50.0,9.0,190.0,16.0,0.0,24.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,57.0,0.0,0.0,20.0,4.0,33.0,0.0,0.0
37057061400,764.0,8.0,120.0,382.0,184.0,0.0,10.0,60.0,561.0,8.0,110.0,311.0,93.0,0.0,0.0,39.0,54.0,0.0,10.0,32.0,6.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,54.0,0.0,0.0,39.0,8.0,0.0,0.0,7.0
37057061501,1711.0,0.0,84.0,958.0,409.0,115.0,104.0,41.0,1427.0,0.0,81.0,745.0,379.0,110.0,71.0,41.0,71.0,0.0,3.0,21.0,24.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,54.0,0.0,0.0,15.0,0.0,66.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,72.0,6.0,0.0,0.0,0.0
37057061502,1325.0,18.0,114.0,560.0,406.0,148.0,30.0,49.0,1107.0,0.0,103.0,560.0,240.0,125.0,30.0,49.0,41.0,18.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0
37057061600,1202.0,73.0,128.0,487.0,314.0,127.0,62.0,11.0,1047.0,71.0,111.0,416.0,249.0,127.0,62.0,11.0,63.0,2.0,17.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
37057061701,1996.0,78.0,31.0,969.0,385.0,223.0,190.0,120.0,1399.0,13.0,21.0,586.0,329.0,188.0,162.0,100.0,393.0,65.0,10.0,219.0,45.0,35.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,95.0,11.0,0.0,0.0,0.0,98.0,0.0,0.0,69.0,0.0,0.0,17.0,12.0
37057061703,1902.0,69.0,196.0,697.0,526.0,159.0,163.0,92.0,1588.0,38.0,166.0,522.0,491.0,125.0,154.0,92.0,227.0,31.0,30.0,130.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,65.0,0.0,0.0,32.0,8.0,25.0,0.0,0.0
37057061704,2177.0,198.0,167.0,662.0,735.0,246.0,81.0,88.0,1738.0,198.0,167.0,541.0,495.0,205.0,56.0,76.0,107.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,25.0,0.0,25.0,12.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,255.0,0.0,0.0,14.0,200.0,41.0,0.0,0.0
37057061705,1819.0,53.0,46.0,763.0,476.0,171.0,171.0,139.0,1616.0,53.0,26.0,612.0,476.0,171.0,139.0,139.0,203.0,0.0,20.0,151.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057061803,1412.0,11.0,168.0,719.0,345.0,64.0,60.0,45.0,1289.0,11.0,168.0,632.0,324.0,53.0,60.0,41.0,102.0,0.0,0.0,66.0,21.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
37057061805,1165.0,108.0,53.0,450.0,252.0,143.0,65.0,94.0,1033.0,87.0,53.0,413.0,238.0,99.0,49.0,94.0,89.0,21.0,0.0,17.0,14.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,0.0,23.0,0.0,0.0
37057061806,1678.0,25.0,330.0,491.0,322.0,329.0,73.0,108.0,1249.0,25.0,255.0,313.0,269.0,253.0,42.0,92.0,221.0,0.0,75.0,106.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,40.0,28.0,76.0,16.0,0.0
37057061807,1395.0,70.0,165.0,468.0,290.0,188.0,150.0,64.0,792.0,70.0,40.0,392.0,160.0,40.0,38.0,52.0,251.0,0.0,0.0,38.0,91.0,24.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,331.0,0.0,125.0,38.0,18.0,124.0,14.0,12.0
37057061808,1914.0,77.0,110.0,505.0,640.0,162.0,101.0,319.0,1722.0,77.0,91.0,423.0,575.0,147.0,101.0,308.0,159.0,0.0,19.0,82.0,32.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057061902,2119.0,66.0,99.0,947.0,561.0,192.0,25.0,229.0,1808.0,23.0,99.0,843.0,437.0,182.0,25.0,199.0,226.0,43.0,0.0,51.0,92.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
37057061903,1196.0,9.0,57.0,400.0,423.0,85.0,137.0,85.0,1005.0,9.0,57.0,352.0,346.0,85.0,95.0,61.0,95.0,0.0,0.0,18.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,30.0,0.0,0.0,42.0,24.0
37057061904,915.0,61.0,101.0,317.0,218.0,129.0,49.0,40.0,895.0,41.0,101.0,317.0,218.0,129.0,49.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057062001,2071.0,85.0,0.0,808.0,483.0,247.0,337.0,111.0,1656.0,63.0,0.0,669.0,389.0,206.0,235.0,94.0,100.0,0.0,0.0,34.0,25.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,46.0,0.0,45.0,17.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,105.0,23.0,0.0,57.0,0.0
37057062002,1521.0,42.0,153.0,428.0,484.0,109.0,243.0,62.0,1126.0,3.0,94.0,266.0,414.0,102.0,192.0,55.0,316.0,39.0,53.0,128.0,47.0,0.0,46.0,3.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,41.0,0.0,6.0,0.0,23.0,7.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,25.0,0.0,0.0,3.0,1.0
37059080101,1830.0,25.0,122.0,654.0,372.0,355.0,185.0,117.0,1519.0,25.0,122.0,572.0,272.0,322.0,150.0,56.0,114.0,0.0,0.0,15.0,54.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,67.0,46.0,33.0,35.0,16.0
37059080102,1830.0,113.0,237.0,472.0,435.0,117.0,310.0,146.0,1500.0,15.0,143.0,453.0,396.0,93.0,289.0,111.0,274.0,98.0,94.0,19.0,25.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,14.0,24.0,0.0,18.0
37059080200,2737.0,112.0,159.0,800.0,883.0,344.0,289.0,150.0,2074.0,73.0,68.0,682.0,640.0,225.0,261.0,125.0,309.0,39.0,27.0,75.0,153.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,101.0,0.0,64.0,0.0,0.0,37.0,0.0,0.0,219.0,0.0,0.0,43.0,56.0,82.0,28.0,10.0
37059080301,1859.0,71.0,27.0,588.0,400.0,478.0,131.0,164.0,1540.0,46.0,12.0,443.0,353.0,411.0,131.0,144.0,107.0,25.0,0.0,70.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,15.0,75.0,47.0,55.0,0.0,20.0
37059080302,1604.0,93.0,66.0,594.0,519.0,144.0,61.0,127.0,1212.0,56.0,22.0,501.0,371.0,137.0,61.0,64.0,252.0,0.0,44.0,80.0,73.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,37.0,0.0,13.0,45.0,7.0,0.0,8.0
37059080400,2442.0,104.0,285.0,849.0,681.0,234.0,127.0,162.0,2061.0,104.0,220.0,816.0,578.0,187.0,66.0,90.0,210.0,0.0,65.0,12.0,55.0,33.0,16.0,29.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,139.0,0.0,0.0,18.0,35.0,14.0,29.0,43.0
37059080500,2191.0,9.0,226.0,1010.0,429.0,217.0,193.0,107.0,1759.0,9.0,194.0,800.0,332.0,153.0,181.0,90.0,319.0,0.0,32.0,171.0,41.0,53.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,17.0,56.0,11.0,0.0,7.0
37059080600,1851.0,96.0,225.0,913.0,307.0,204.0,71.0,35.0,1510.0,62.0,213.0,707.0,241.0,181.0,71.0,35.0,148.0,34.0,0.0,107.0,7.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,12.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,87.0,35.0,18.0,0.0,0.0
37059080701,1584.0,78.0,148.0,579.0,471.0,191.0,103.0,14.0,1371.0,78.0,41.0,563.0,426.0,161.0,88.0,14.0,121.0,0.0,107.0,0.0,8.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0
37059080702,1062.0,28.0,154.0,423.0,204.0,103.0,141.0,9.0,876.0,14.0,138.0,330.0,185.0,81.0,125.0,3.0,116.0,14.0,16.0,60.0,6.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,51.0,0.0,0.0,33.0,0.0,18.0,0.0,0.0
37061090101,1534.0,60.0,121.0,607.0,533.0,104.0,30.0,79.0,971.0,60.0,82.0,413.0,295.0,104.0,7.0,10.0,479.0,0.0,39.0,194.0,177.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,61.0,0.0,23.0,0.0
